2147,17349,9,4,5054 Quiz Street,San Carlos,94070,California,CA    ,Southwest,United States,US,North America,2019-05-08 00:00:00.000,2025-11-27 00:00:00.000,1
2148,17351,8,8,Dunckerstr 4822,Hof,95010,Bayern,BY    ,Germany,Germany,DE,Europe,2019-06-28 00:00:00.000,2027-05-07 00:00:00.000,1
2149,17359,77,9,2036 Bellwood Court,Cranbourne,3977,Victoria,VIC   ,Australia,Australia,AU,Pacific,2020-01-10 00:00:00.000,2028-12-22 00:00:00.000,1
2150,17360,9,4,9112 Park Highlands,El Cajon,92020,California,CA    ,Southwest,United States,US,North America,2020-08-14 00:00:00.000,2029-04-12 00:00:00.000,1
2151,17361,79,1,2063 Trafalgar Circle,Port Orchard,98366,Washington,WA    ,Northwest,United States,US,North America,2019-07-16 00:00:00.000,2027-07-10 00:00:00.000,1
2152,17363,79,1,3304 East Narrows Drive,Redmond,98052,Washington,WA    ,Northwest,United States,US,North America,2020-04-30 00:00:00.000,2028-06-17 00:00:00.000,1
2153,17364,9,4,6508 Cedar Street,Novato,94947,California,CA    ,Southwest,United States,US,North America,2020-01-30 00:00:00.000,2028-11-03 00:00:00.000,1
2154,17368,50,9,9657 Wiget Lane,Rhodes,2138,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2020-07-30 00:00:00.000,2027-03-02 00:00:00.000,1
2155,17370,14,10,594 Tossing Way,London,SW8 1XD,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2020-03-16 00:00:00.000,2027-04-06 00:00:00.000,1
2156,17372,161,7,409, rue Saint Denis,Paris,75005,Seine (Paris),75    ,France,France,FR,Europe,2019-06-02 00:00:00.000,2026-07-16 00:00:00.000,1
2157,17373,79,1,6490 Haviland Place,Burien,98168,Washington,WA    ,Northwest,United States,US,North America,2020-08-23 00:00:00.000,2029-10-15 00:00:00.000,1
2158,17375,9,4,4240 Lexington Road,Glendale,91203,California,CA    ,Southwest,United States,US,North America,2019-06-05 00:00:00.000,2027-09-28 00:00:00.000,1
2159,17376,79,1,3518 Benita Way,Burien,98168,Washington,WA    ,Northwest,United States,US,North America,2019-05-25 00:00:00.000,2025-11-22 00:00:00.000,1
2160,17377,53,8,Hellweg 4534,Bottrop,46236,Nordrhein-Westfalen,NW    ,Germany,Germany,DE,Europe,2019-02-16 00:00:00.000,2027-09-28 00:00:00.000,1
2161,17380,7,6,3131 San Miguel Circle,Langley,V3A 4R2,British Columbia,BC    ,Canada,Canada,CA,North America,2019-07-07 00:00:00.000,2025-05-02 00:00:00.000,1
2162,17382,14,10,3748 Moss Hollow Court,Newcastle upon Tyne,NT20,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-10-06 00:00:00.000,2027-07-06 00:00:00.000,1
2163,17388,50,9,6478 Pierce Ct,Newcastle,2300,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2020-09-07 00:00:00.000,2027-05-31 00:00:00.000,1
2164,17400,14,10,5886 Book Rd,Billericay,CM11,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-01-06 00:00:00.000,2025-06-02 00:00:00.000,1
2165,17403,9,4,7168 Belmont,Coronado,92118,California,CA    ,Southwest,United States,US,North America,2019-04-25 00:00:00.000,2025-10-21 00:00:00.000,1
2166,17404,161,7,9135, rue Malar,Paris,75003,Seine (Paris),75    ,France,France,FR,Europe,2019-05-07 00:00:00.000,2028-07-18 00:00:00.000,1
2167,17405,79,1,2082 Satin Court,Tacoma,98403,Washington,WA    ,Northwest,United States,US,North America,2019-04-08 00:00:00.000,2026-02-11 00:00:00.000,1
2168,17408,9,4,6781 San Jose Ave,Lemon Grove,91945,California,CA    ,Southwest,United States,US,North America,2020-04-15 00:00:00.000,2026-11-05 00:00:00.000,1
2169,17409,58,1,6567 Pine Valley Rd,Beaverton,97005,Oregon,OR    ,Northwest,United States,US,North America,2020-10-17 00:00:00.000,2026-05-07 00:00:00.000,1
2170,17411,58,1,4645 Rossmor Parkway,Corvallis,97330,Oregon,OR    ,Northwest,United States,US,North America,2020-04-22 00:00:00.000,2025-01-10 00:00:00.000,1
2171,17427,50,9,24 Roslyn Drive,Port Macquarie,2444,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2019-04-11 00:00:00.000,2026-01-08 00:00:00.000,1
2172,17430,58,1,800 Treeline Drive,Oregon City,97045,Oregon,OR    ,Northwest,United States,US,North America,2020-01-22 00:00:00.000,2029-10-05 00:00:00.000,1
2173,17432,71,9,4951 Coralie Drive,Hobart,7001,Tasmania,TAS   ,Australia,Australia,AU,Pacific,2020-05-02 00:00:00.000,2027-01-08 00:00:00.000,1
2174,17433,9,4,4991 Lindenwood Drive,Torrance,90505,California,CA    ,Southwest,United States,US,North America,2019-08-26 00:00:00.000,2026-09-16 00:00:00.000,1
2175,17434,9,4,1868 Alexander Pl,Palo Alto,94303,California,CA    ,Southwest,United States,US,North America,2020-04-18 00:00:00.000,2025-04-23 00:00:00.000,1
2176,17435,145,7,70, place du Tertre,Roncq,59223,Nord,59    ,France,France,FR,Europe,2019-03-20 00:00:00.000,2028-12-31 00:00:00.000,1
2177,17437,14,10,9477 Gladstone Drive,Esher-Molesey,EM15,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2020-02-20 00:00:00.000,2025-02-25 00:00:00.000,1
2178,17438,179,7,72, place Beaubernard,Pantin,93500,Seine Saint Denis,93    ,France,France,FR,Europe,2019-08-24 00:00:00.000,2026-07-10 00:00:00.000,1
2179,17439,79,1,8454 Mount Circle,Bremerton,98312,Washington,WA    ,Northwest,United States,US,North America,2020-01-11 00:00:00.000,2026-11-30 00:00:00.000,1
2180,17444,79,1,8877 Weatherly Drive,Renton,98055,Washington,WA    ,Northwest,United States,US,North America,2020-07-25 00:00:00.000,2025-06-01 00:00:00.000,1
2181,17446,9,4,8074 Oakmead,Chula Vista,91910,California,CA    ,Southwest,United States,US,North America,2019-06-23 00:00:00.000,2027-10-05 00:00:00.000,1
2182,17452,8,8,Königsteiner Straße 449,Frankfurt,91480,Bayern,BY    ,Germany,Germany,DE,Europe,2020-06-02 00:00:00.000,2027-04-30 00:00:00.000,1
2183,17462,9,4,2739 Sandy Road,Mill Valley,94941,California,CA    ,Southwest,United States,US,North America,2019-05-04 00:00:00.000,2028-09-23 00:00:00.000,1
2184,17473,79,1,3207 Linton Terr,Olympia,98501,Washington,WA    ,Northwest,United States,US,North America,2019-05-16 00:00:00.000,2025-03-23 00:00:00.000,1
2185,17475,9,4,2785 Snow Drive,Berkeley,94704,California,CA    ,Southwest,United States,US,North America,2019-01-04 00:00:00.000,2028-06-04 00:00:00.000,1
2186,17477,9,4,4488 Stonewood Drive,Los Angeles,90012,California,CA    ,Southwest,United States,US,North America,2020-03-26 00:00:00.000,2025-06-23 00:00:00.000,1
2187,17479,7,6,8934 Lacanda,Shawnee,V9B 2C3,British Columbia,BC    ,Canada,Canada,CA,North America,2020-09-29 00:00:00.000,2028-01-27 00:00:00.000,1
2188,17481,50,9,5464 Janin Pl.,Newcastle,2300,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2019-06-06 00:00:00.000,2025-12-02 00:00:00.000,1
2189,17487,164,7,611bis, rue des Peupliers,Chatou,78400,Yveline,78    ,France,France,FR,Europe,2020-04-25 00:00:00.000,2028-12-14 00:00:00.000,1
2190,17488,66,9,4169 Deercreek Ln,Findon,5023,South Australia,SA    ,Australia,Australia,AU,Pacific,2020-09-25 00:00:00.000,2026-11-12 00:00:00.000,1
2191,17491,8,8,Marketplatz 92,Hof,95010,Bayern,BY    ,Germany,Germany,DE,Europe,2020-01-11 00:00:00.000,2026-02-02 00:00:00.000,1
2192,17508,64,9,677 Riviera Way,Rockhampton,4700,Queensland,QLD   ,Australia,Australia,AU,Pacific,2019-10-13 00:00:00.000,2025-09-02 00:00:00.000,1
2193,17510,79,1,9043 Risdon Road,Bremerton,98312,Washington,WA    ,Northwest,United States,US,North America,2019-10-20 00:00:00.000,2029-08-07 00:00:00.000,1
2194,17511,58,1,8830 Versailles Pl,Salem,97301,Oregon,OR    ,Northwest,United States,US,North America,2020-03-27 00:00:00.000,2028-04-28 00:00:00.000,1
2195,17522,9,4,4171 Miller Avenue,Woodland Hills,91364,California,CA    ,Southwest,United States,US,North America,2020-03-06 00:00:00.000,2029-04-13 00:00:00.000,1
2196,17527,64,9,4766 Palm Ave,Brisbane,4000,Queensland,QLD   ,Australia,Australia,AU,Pacific,2020-08-01 00:00:00.000,2029-03-21 00:00:00.000,1
2197,17529,79,1,4598 Rhea Ct,Kirkland,98033,Washington,WA    ,Northwest,United States,US,North America,2019-06-27 00:00:00.000,2029-01-08 00:00:00.000,1
2198,17532,9,4,3200 Sandalwood Dr,San Diego,92102,California,CA    ,Southwest,United States,US,North America,2020-03-21 00:00:00.000,2028-04-12 00:00:00.000,1
2199,17537,161,7,195, rue de Varenne,Paris,75007,Seine (Paris),75    ,France,France,FR,Europe,2019-03-21 00:00:00.000,2029-01-19 00:00:00.000,1
2200,17539,9,4,5042 Mining Rd,Novato,94947,California,CA    ,Southwest,United States,US,North America,2020-07-27 00:00:00.000,2027-01-04 00:00:00.000,1
2201,17541,77,9,3101 Greendell Rd,Geelong,3220,Victoria,VIC   ,Australia,Australia,AU,Pacific,2020-09-07 00:00:00.000,2025-02-22 00:00:00.000,1
2202,17543,7,6,6832 Fruitwood Dr,Langford,V9,British Columbia,BC    ,Canada,Canada,CA,North America,2019-08-14 00:00:00.000,2029-09-14 00:00:00.000,1
2203,17545,79,1,8327 Newcastle Road,Renton,98055,Washington,WA    ,Northwest,United States,US,North America,2019-10-08 00:00:00.000,2025-05-03 00:00:00.000,1
2204,17547,79,1,4441 Carlisle Way,Walla Walla,99362,Washington,WA    ,Northwest,United States,US,North America,2019-03-28 00:00:00.000,2026-07-26 00:00:00.000,1
2205,17549,79,1,2559 Sequoia Woods Pl,Sedro Woolley,98284,Washington,WA    ,Northwest,United States,US,North America,2020-01-13 00:00:00.000,2029-01-04 00:00:00.000,1
2206,17550,7,6,7218 Canyon Way,Vancouver,V7L 4J4,British Columbia,BC    ,Canada,Canada,CA,North America,2019-03-21 00:00:00.000,2026-07-10 00:00:00.000,1
2207,17551,53,8,Zeiter Weg 6664,Solingen,42651,Nordrhein-Westfalen,NW    ,Germany,Germany,DE,Europe,2019-08-09 00:00:00.000,2027-01-23 00:00:00.000,1
2208,17552,7,6,8754 San Marino Ct,Langford,V9,British Columbia,BC    ,Canada,Canada,CA,North America,2019-05-12 00:00:00.000,2026-09-04 00:00:00.000,1
2209,17553,14,10,6218 Stephanie Way,Woolston,WA1 4SY,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-02-03 00:00:00.000,2029-06-05 00:00:00.000,1
2210,17555,50,9,3729 Via Del Verdes,Coffs Harbour,2450,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2020-05-07 00:00:00.000,2025-04-26 00:00:00.000,1
2211,17558,161,7,101, rue Léo Delibes,Paris,75009,Seine (Paris),75    ,France,France,FR,Europe,2019-03-29 00:00:00.000,2025-08-04 00:00:00.000,1
2212,17559,14,10,1318 Pinehurst Court,Esher-Molesey,EM15,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-03-10 00:00:00.000,2028-11-09 00:00:00.000,1
2213,17560,77,9,2107 Amending Road,Bendigo,3550,Victoria,VIC   ,Australia,Australia,AU,Pacific,2019-04-24 00:00:00.000,2029-03-26 00:00:00.000,1
2214,17564,14,10,6804 Coldwater Drive,Reading,RG7 5H7,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-05-25 00:00:00.000,2026-03-15 00:00:00.000,1
2215,17567,9,4,6537 N Ranchford Court,Woodland Hills,91364,California,CA    ,Southwest,United States,US,North America,2020-07-13 00:00:00.000,2029-10-29 00:00:00.000,1
2216,17568,64,9,1048 Burwood Way,Hervey Bay,4655,Queensland,QLD   ,Australia,Australia,AU,Pacific,2019-12-21 00:00:00.000,2025-01-05 00:00:00.000,1
2217,17573,177,7,93, boulevard d´Albi,Les Ulis,91940,Essonne,91    ,France,France,FR,Europe,2020-09-27 00:00:00.000,2027-06-22 00:00:00.000,1
2218,17576,14,10,5850 Westwood Dr,Peterborough,PB12,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-11-24 00:00:00.000,2026-08-30 00:00:00.000,1
2219,17577,9,4,752 Shuey Ave,Daly City,94015,California,CA    ,Southwest,United States,US,North America,2019-05-24 00:00:00.000,2025-08-26 00:00:00.000,1
2220,17580,70,8,Am Gallberg 999,Münster,48001,Saarland,SL    ,Germany,Germany,DE,Europe,2019-04-12 00:00:00.000,2026-01-28 00:00:00.000,1
2221,17581,9,4,1820 Adobe St,La Jolla,92806,California,CA    ,Southwest,United States,US,North America,2020-01-23 00:00:00.000,2028-07-09 00:00:00.000,1
2222,17587,178,7,1199, rue Ste-Honoré,Sèvres,92310,Hauts de Seine,92    ,France,France,FR,Europe,2020-09-23 00:00:00.000,2028-09-30 00:00:00.000,1
2223,17597,9,4,3275 Corrinne Court,Grossmont,91941,California,CA    ,Southwest,United States,US,North America,2020-08-25 00:00:00.000,2025-03-10 00:00:00.000,1
2224,17602,14,10,246 Weatherly Way,Watford,WA3,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-03-22 00:00:00.000,2027-12-16 00:00:00.000,1
2225,17603,58,1,9002 Kathleen Drive,W. Linn,97068,Oregon,OR    ,Northwest,United States,US,North America,2019-04-20 00:00:00.000,2025-05-18 00:00:00.000,1
2226,17604,53,8,Kampstr 2842,Werne,59368,Nordrhein-Westfalen,NW    ,Germany,Germany,DE,Europe,2019-07-22 00:00:00.000,2028-09-30 00:00:00.000,1
2227,17605,50,9,1247 Cardiff Dr.,St. Leonards,2065,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2019-08-13 00:00:00.000,2028-09-18 00:00:00.000,1
2228,17606,9,4,5197 Camino Ricardo,West Covina,91791,California,CA    ,Southwest,United States,US,North America,2019-06-07 00:00:00.000,2029-02-13 00:00:00.000,1
2229,17607,58,1,5967 Greystone Dr.,Beaverton,97005,Oregon,OR    ,Northwest,United States,US,North America,2020-07-11 00:00:00.000,2028-02-06 00:00:00.000,1
2230,17614,19,8,Buergermeister-ulrich-str 2999,Frankfurt,60323,Hessen,HE    ,Germany,Germany,DE,Europe,2020-06-07 00:00:00.000,2027-05-06 00:00:00.000,1
2231,17615,9,4,1739 Sun View Terr,Lincoln Acres,91950,California,CA    ,Southwest,United States,US,North America,2020-08-18 00:00:00.000,2029-11-16 00:00:00.000,1
2232,17619,7,6,3529 Sweetwater Drive,Oak Bay,V8P,British Columbia,BC    ,Canada,Canada,CA,North America,2020-07-21 00:00:00.000,2028-10-06 00:00:00.000,1
2233,17622,79,1,5041 Stillwater Court,Olympia,98501,Washington,WA    ,Northwest,United States,US,North America,2020-10-20 00:00:00.000,2028-12-12 00:00:00.000,1
2234,17632,177,7,57, rue Lafayette,Morangis,91420,Essonne,91    ,France,France,FR,Europe,2019-02-11 00:00:00.000,2026-07-27 00:00:00.000,1
2235,17635,14,10,6709 Brush Creek Drive,Newcastle upon Tyne,NT20,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-05-07 00:00:00.000,2027-10-13 00:00:00.000,1
2236,17642,7,6,4613 Pine Drive,Cliffside,V8Y 1L1,British Columbia,BC    ,Canada,Canada,CA,North America,2019-05-29 00:00:00.000,2028-09-06 00:00:00.000,1
2237,17649,79,1,341 Victory Lane,Everett,98201,Washington,WA    ,Northwest,United States,US,North America,2020-05-26 00:00:00.000,2025-03-17 00:00:00.000,1
2238,17653,58,1,5295 Magnolia Drive,Beaverton,97005,Oregon,OR    ,Northwest,United States,US,North America,2020-01-02 00:00:00.000,2028-11-21 00:00:00.000,1
2239,17658,9,4,8071 Daylight Place,Bellflower,90706,California,CA    ,Southwest,United States,US,North America,2020-06-07 00:00:00.000,2028-10-19 00:00:00.000,1
2240,17659,70,8,Wallstr 25,Neunkirchen,66578,Saarland,SL    ,Germany,Germany,DE,Europe,2020-04-16 00:00:00.000,2025-03-23 00:00:00.000,1
2241,17661,179,7,9, rue des Vendangeurs,Saint-Denis,93400,Seine Saint Denis,93    ,France,France,FR,Europe,2019-09-14 00:00:00.000,2027-04-09 00:00:00.000,1
2242,17662,79,1,7350 Bluejay Dr,Bremerton,98312,Washington,WA    ,Northwest,United States,US,North America,2020-04-06 00:00:00.000,2025-06-17 00:00:00.000,1
2243,17667,14,10,6963 Santa Monica Drive,Kirkby,KB9,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2019-10-28 00:00:00.000,2029-01-19 00:00:00.000,1
2244,17668,9,4,6749 Quartermaster,Burlingame,94010,California,CA    ,Southwest,United States,US,North America,2020-10-09 00:00:00.000,2027-08-01 00:00:00.000,1
2245,17669,9,4,4827 San Marino Ct,Redwood City,94063,California,CA    ,Southwest,United States,US,North America,2020-07-16 00:00:00.000,2027-09-12 00:00:00.000,1
2246,17671,20,8,Wertheimer Straße 86,Frankfurt am Main,60082,Hamburg,HH    ,Germany,Germany,DE,Europe,2019-04-15 00:00:00.000,2026-12-23 00:00:00.000,1
2247,17677,50,9,9369 Mt. Tooth Pl.,St. Leonards,2065,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2020-05-07 00:00:00.000,2028-08-14 00:00:00.000,1
2248,17678,14,10,8251 Vista Del Sol,Berks,SL4 1RH,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2020-09-28 00:00:00.000,2025-11-15 00:00:00.000,1
2249,17681,66,9,2552 Palm Ave,Cloverdale,6105,South Australia,SA    ,Australia,Australia,AU,Pacific,2020-05-01 00:00:00.000,2027-08-15 00:00:00.000,1
2250,17684,9,4,1841 Precipice Drive,Palo Alto,94303,California,CA    ,Southwest,United States,US,North America,2019-09-23 00:00:00.000,2028-07-29 00:00:00.000,1
2251,17685,50,9,7685 Imperial Dr,Newcastle,2300,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2019-09-23 00:00:00.000,2025-03-20 00:00:00.000,1
2252,17690,19,8,Residenz Straße 46,Duesseldorf,40605,Hessen,HE    ,Germany,Germany,DE,Europe,2019-12-10 00:00:00.000,2028-04-25 00:00:00.000,1
2253,17693,79,1,8850 Thunderbird Drive,Spokane,99202,Washington,WA    ,Northwest,United States,US,North America,2020-09-28 00:00:00.000,2026-12-10 00:00:00.000,1
2254,17695,79,1,5454 Old Mt. View Drive,Bremerton,98312,Washington,WA    ,Northwest,United States,US,North America,2019-04-25 00:00:00.000,2026-12-03 00:00:00.000,1
2255,17697,14,10,3296 Tri-state Ave,Bury,PE17,England,ENG   ,United Kingdom,United Kingdom,GB,Europe,2020-02-08 00:00:00.000,2026-06-04 00:00:00.000,1
2256,17698,77,9,4992 Yorba Linda,Sunbury,3429,Victoria,VIC   ,Australia,Australia,AU,Pacific,2020-07-31 00:00:00.000,2026-08-11 00:00:00.000,1
2257,17702,9,4,9023 Brush Creek Court,Redwood City,94063,California,CA    ,Southwest,United States,US,North America,2020-02-23 00:00:00.000,2025-02-04 00:00:00.000,1
2258,17705,7,6,4751 Grant Street,Newton,V2M1N7,British Columbia,BC    ,Canada,Canada,CA,North America,2020-07-02 00:00:00.000,2025-05-11 00:00:00.000,1
2259,17708,64,9,7194 Fourth St.,Rockhampton,4700,Queensland,QLD   ,Australia,Australia,AU,Pacific,2020-06-24 00:00:00.000,2026-11-15 00:00:00.000,1
2260,17710,7,6,6246 Hermosa,Langley,V3A 4R2,British Columbia,BC    ,Canada,Canada,CA,North America,2019-08-11 00:00:00.000,2026-09-06 00:00:00.000,1
2261,17711,9,4,2109 Harvey Way,Chula Vista,91910,California,CA    ,Southwest,United States,US,North America,2020-06-27 00:00:00.000,2025-11-29 00:00:00.000,1
2262,17713,79,1,9704 Pineknoll,Everett,98201,Washington,WA    ,Northwest,United States,US,North America,2019-10-05 00:00:00.000,2025-06-18 00:00:00.000,1
2263,17715,7,6,7822 Mt. Tooth Place,Sooke,V0,British Columbia,BC    ,Canada,Canada,CA,North America,2019-02-02 00:00:00.000,2026-08-23 00:00:00.000,1
2264,17717,164,7,15, avenue de la Gare,Saint Germain en Laye,78100,Yveline,78    ,France,France,FR,Europe,2020-09-30 00:00:00.000,2029-10-17 00:00:00.000,1
2265,17719,79,1,1462 West Cliff Place,Bremerton,98312,Washington,WA    ,Northwest,United States,US,North America,2020-08-06 00:00:00.000,2028-09-11 00:00:00.000,1
2266,17720,9,4,6673 Eola,El Cajon,92020,California,CA    ,Southwest,United States,US,North America,2019-01-28 00:00:00.000,2025-11-19 00:00:00.000,1
2267,17721,177,7,2822, rue des Ecoles,Les Ulis,91940,Essonne,91    ,France,France,FR,Europe,2020-10-14 00:00:00.000,2028-06-04 00:00:00.000,1
2268,17723,19,8,Kapellstr 4561,Darmstadt,64283,Hessen,HE    ,Germany,Germany,DE,Europe,2019-08-23 00:00:00.000,2028-04-14 00:00:00.000,1
2269,17724,64,9,5333 D St.,Hervey Bay,4655,Queensland,QLD   ,Australia,Australia,AU,Pacific,2020-08-18 00:00:00.000,2026-10-06 00:00:00.000,1
2270,17726,77,9,9237 Cordova Way,Melbourne,3000,Victoria,VIC   ,Australia,Australia,AU,Pacific,2020-03-16 00:00:00.000,2029-10-30 00:00:00.000,1
2271,17729,58,1,4790 Curletto Drive,Milwaukie,97222,Oregon,OR    ,Northwest,United States,US,North America,2019-07-24 00:00:00.000,2025-05-16 00:00:00.000,1
2272,17734,64,9,4948 Muy Verde,Caloundra,4551,Queensland,QLD   ,Australia,Australia,AU,Pacific,2020-07-04 00:00:00.000,2028-10-28 00:00:00.000,1
2273,17737,64,9,4399 Price Lane,Hawthorne,4171,Queensland,QLD   ,Australia,Australia,AU,Pacific,2019-11-02 00:00:00.000,2026-03-09 00:00:00.000,1
2274,17739,9,4,2573 Ashford Court,National City,91950,California,CA    ,Southwest,United States,US,North America,2020-08-15 00:00:00.000,2026-01-04 00:00:00.000,1
2275,17740,50,9,9195 Park Glen Ct,Wollongong,2500,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2020-08-31 00:00:00.000,2027-10-04 00:00:00.000,1
2276,17745,9,4,8595 Mariposa Ct,Lemon Grove,91945,California,CA    ,Southwest,United States,US,North America,2019-03-16 00:00:00.000,2028-12-10 00:00:00.000,1
2277,17756,79,1,651 Bridgeview St,Spokane,99202,Washington,WA    ,Northwest,United States,US,North America,2020-07-03 00:00:00.000,2026-08-02 00:00:00.000,1
2278,17759,19,8,Unter Linden 34,Frankfurt,60323,Hessen,HE    ,Germany,Germany,DE,Europe,2019-11-14 00:00:00.000,2026-08-27 00:00:00.000,1
2279,17760,66,9,6071 Mi Casa Court,Cloverdale,6105,South Australia,SA    ,Australia,Australia,AU,Pacific,2020-07-04 00:00:00.000,2026-06-26 00:00:00.000,1
2280,17762,9,4,3936 Cedar Point Loop,Lincoln Acres,91950,California,CA    ,Southwest,United States,US,North America,2019-01-10 00:00:00.000,2027-03-14 00:00:00.000,1
2281,17764,145,7,2, impasse Notre-Dame,Lille,59000,Nord,59    ,France,France,FR,Europe,2019-07-18 00:00:00.000,2029-11-30 00:00:00.000,1
2282,17766,50,9,8167 Grant St,Coffs Harbour,2450,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2019-11-15 00:00:00.000,2029-06-16 00:00:00.000,1
2283,17767,9,4,719 Sycamore Drive,Chula Vista,91910,California,CA    ,Southwest,United States,US,North America,2020-06-30 00:00:00.000,2027-03-12 00:00:00.000,1
2284,17768,58,1,2827 Red Leaf,Lake Oswego,97034,Oregon,OR    ,Northwest,United States,US,North America,2019-09-05 00:00:00.000,2025-12-16 00:00:00.000,1
2285,17770,79,1,9449 Filling Ave.,Olympia,98501,Washington,WA    ,Northwest,United States,US,North America,2020-07-21 00:00:00.000,2026-05-05 00:00:00.000,1
2286,17774,9,4,3895 Mt. Tooth Place,Oakland,94611,California,CA    ,Southwest,United States,US,North America,2019-10-27 00:00:00.000,2027-10-30 00:00:00.000,1
2287,17776,58,1,2751 Fabian Way,Salem,97301,Oregon,OR    ,Northwest,United States,US,North America,2020-05-06 00:00:00.000,2028-09-03 00:00:00.000,1
2288,17779,50,9,1130 Fillet Ave.,Lavender Bay,2060,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2019-08-08 00:00:00.000,2028-05-28 00:00:00.000,1
2289,17783,9,4,869 Welle Road,Burlingame,94010,California,CA    ,Southwest,United States,US,North America,2020-04-18 00:00:00.000,2026-06-09 00:00:00.000,1
2290,17784,50,9,9320 Teakwood Dr.,Lavender Bay,2060,New South Wales,NSW   ,Australia,Australia,AU,Pacific,2019-02-25 00:00:00.000,2028-02-26 00:00:00.000,1
2291,17787,58,1,2151 Twincreek Ct,Woodburn,97071,Oregon,OR    ,Northwest,United States,US,North America,2020-10-11 00:00:00.000,2028-04-10 00:00:00.000,1
2292,17792,7,6,8092 West Las Vegas,Westminster,V3L 1E7,British Columbia,BC    ,Canada,Canada,CA,North America,2019-10-04 00:00:00.000,2027-01-22 00:00:00.000,1
2293,17794,70,8,Pflugstr 8515,Berlin,12311,Saarland,SL    ,Germany,Germany,DE,Europe,2019-03-02 00:00:00.000,2028-09-22 00:00:00.000,1
2294,17798,9,4,5955 Colfax Street,Santa Cruz,95062,California,CA    ,Southwest,United States,US,North America,2019-03-06 00:00:00.000,2026-05-23 00:00:00.000,1
2295,17802,9,4,6064 Madrid,Chula Vista,91910,California,CA    ,Southwest,United States,US,North America,2020-01-11 00:00:00.000,2027-03-08 00:00:00.000,1
2296,17806,9,4,3219 Sandra Circle,Berkeley,94704,California,CA    ,Southwest,United States,US,North America,2019-07-12 00:00:00.000,2029-03-18 00:00:00.000,1
2297,17807,20,8,Nollendorfplatz 118,Bonn,53131,Hamburg,HH    ,Germany,Germany,DE,Europe,2020-07-13 00:00:00.000,2026-07-18 00:00:00.000,1
2298,17813,9,4,2111 Freedom Court,Woodland Hills,91364,California,CA    ,Southwest,United States,US,North America,2019-01-05 00:00:00.000,2026-01-19 00:00:00.000,1
2299,17815,9,4,8339 Auburn,Coronado,92118,California,CA    ,Southwest,United States,US,North America,2020-09-22 00:00:00.000,2026-08-31 00:00:00.000,1
2300,17821,58,1,6210 Mt. Tooth Place,Salem,97301,Oregon,OR    ,Northwest,United States,US,North America,2019-12-02 00:00:00.000,2029-10-01 00:00:00.000,1
2301,17823,19,8,Im Himmelsweg 89,Frankfurt,60323,Hessen,HE    ,Germany,Germany,DE,Europe,2020-08-30 00:00:00.000,2027-05-30 00:00:00.000,1
2302,17824,9,4,2578 South Creek Drive,San Francisco,94109,California,CA    ,Southwest,United States,US,North America,2019-10-18 00:00:00.000,2029-02-05 00:00:00.000,1
2303,17829,79,1,9407 StandingView Dr. Ave,Yakima,98901,Washington,WA    ,Northwest,United States,US,North America,2019-02-02 00:00:00.000,2029-05-12 00:00:00.000,1
2304,17831,9,4,9194 West I St,Berkeley,94704,California,CA    ,Southwest,United States,US,North America,2019-11-10 00:00:00.000,2026-07-30 00:00:00.000,1
2305,17834,9,4,9967 Stroer Lane,Lakewood,90712,California,CA    ,Southwest,United States,US,North America,2019-06-08 00:00:00.000,2029-08-27 00:00:00.000,1
2306,17838,8,8,Karl Liebknecht str 399,Erlangen,91054,Bayern,BY    ,Germany,Germany,DE,Europe,2020-03-28 00:00:00.000,2029-06-01 00:00:00.000,1
2307,17839,145,7,17, rue de l´Avenir,Lille,59000,Nord,59    ,France,France,FR,Europe,2019-12-16 00:00:00.000,2029-04-08 00:00:00.000,1
2308,17841,70,8,Erftplatz 7,Neunkirchen,66578,Saarland,SL    ,Germany,Germany,DE,Europe,2019-01-16 00:00:00.000,2025-02-24 00:00:00.000,1
