1540,13852,4722,,,6,IN  ,,Ian,D,Robinson,,Canada,Canada,CA,North America,2019-12-14 00:00:00.000,2027-03-15 00:00:00.000,1
1541,18545,4723,,,1,IN  ,,Ian,L,Clark,,Northwest,United States,US,North America,2020-01-29 00:00:00.000,2025-01-31 00:00:00.000,0
1542,27166,4737,,,7,IN  ,,Trisha,R,Ye,,France,France,FR,Europe,2020-10-19 00:00:00.000,2027-09-29 00:00:00.000,1
1543,25424,4759,,,1,IN  ,,Ian,M,Roberts,,Northwest,United States,US,North America,2019-11-06 00:00:00.000,2028-10-09 00:00:00.000,1
1544,25904,4769,,,1,IN  ,,Ian,,Collins,,Northwest,United States,US,North America,2020-09-22 00:00:00.000,2027-06-04 00:00:00.000,0
1545,15021,4784,,,9,IN  ,,Lucas,J,Moore,,Australia,Australia,AU,Pacific,2020-03-20 00:00:00.000,2025-11-08 00:00:00.000,1
1546,21755,4792,,,4,IN  ,,Lucas,R,White,,Southwest,United States,US,North America,2020-05-23 00:00:00.000,2027-06-06 00:00:00.000,0
1547,15666,4802,,,7,IN  ,,Bianca,B,Liang,,France,France,FR,Europe,2019-06-05 00:00:00.000,2029-07-03 00:00:00.000,1
1548,28760,4811,,,1,IN  ,,Lucas,,Hall,,Northwest,United States,US,North America,2020-09-13 00:00:00.000,2027-10-04 00:00:00.000,1
1549,16802,4812,,,1,IN  ,,Lucas,,Allen,,Northwest,United States,US,North America,2020-07-09 00:00:00.000,2025-08-10 00:00:00.000,1
1550,27662,4817,,,4,IN  ,,Bianca,G,Zheng,,Southwest,United States,US,North America,2019-03-31 00:00:00.000,2029-03-13 00:00:00.000,0
1551,12351,4827,,,9,IN  ,,Cara,,Zhang,,Australia,Australia,AU,Pacific,2020-01-03 00:00:00.000,2026-09-22 00:00:00.000,0
1552,24272,4886,,,9,IN  ,,Martha,D,Wang,,Australia,Australia,AU,Pacific,2019-08-18 00:00:00.000,2025-12-21 00:00:00.000,1
1553,25469,4901,,,7,IN  ,,Martha,,Wu,,France,France,FR,Europe,2020-01-06 00:00:00.000,2029-03-30 00:00:00.000,0
1554,28542,4911,,,7,IN  ,,Martha,L,Zhao,,France,France,FR,Europe,2019-03-28 00:00:00.000,2025-08-11 00:00:00.000,1
1555,11528,7200,,,4,IN  ,,Joan,,Washington,,Southwest,United States,US,North America,2019-07-19 00:00:00.000,2029-12-15 00:00:00.000,1
1556,11914,7205,,,9,IN  ,,Meagan,M,Rana,,Australia,Australia,AU,Pacific,2019-03-23 00:00:00.000,2029-04-05 00:00:00.000,0
1557,24223,3982,,,1,IN  ,,Abigail,,Alexander,,Northwest,United States,US,North America,2020-08-06 00:00:00.000,2027-03-03 00:00:00.000,1
1558,14470,4007,,,4,IN  ,,Jeremy,S,Robinson,,Southwest,United States,US,North America,2020-06-01 00:00:00.000,2025-10-30 00:00:00.000,0
1559,25303,4020,,,8,IN  ,,Jeremiah,C,Hernandez,,Germany,Germany,DE,Europe,2020-06-02 00:00:00.000,2029-08-18 00:00:00.000,0
1560,26297,4025,,,1,IN  ,,Jeremiah,,Lopez,,Northwest,United States,US,North America,2019-11-25 00:00:00.000,2029-01-27 00:00:00.000,1
1561,29009,4030,,,4,IN  ,,Stanley,M,Arun,,Southwest,United States,US,North America,2019-08-18 00:00:00.000,2029-07-08 00:00:00.000,1
1562,19035,4039,,,8,IN  ,,Stanley,C,Schmidt,,Germany,Germany,DE,Europe,2019-05-02 00:00:00.000,2027-08-10 00:00:00.000,1
1563,22543,4052,,,1,IN  ,,Jeremy,,Campbell,,Northwest,United States,US,North America,2020-10-08 00:00:00.000,2028-01-08 00:00:00.000,0
1564,20789,4063,,,4,IN  ,,Miguel,,Williams,,Southwest,United States,US,North America,2019-01-03 00:00:00.000,2029-11-30 00:00:00.000,1
1565,16900,4066,,,4,IN  ,,Miguel,R,Jones,,Southwest,United States,US,North America,2019-09-07 00:00:00.000,2026-02-09 00:00:00.000,0
1566,23275,4085,,,4,IN  ,,Miguel,S,Jackson,,Southwest,United States,US,North America,2019-06-21 00:00:00.000,2025-05-07 00:00:00.000,1
1567,26636,4103,,,1,IN  ,,Miguel,,Walker,,Northwest,United States,US,North America,2019-06-24 00:00:00.000,2026-04-21 00:00:00.000,1
1568,23796,4108,,,4,IN  ,,Miguel,D,Young,,Southwest,United States,US,North America,2019-01-25 00:00:00.000,2026-06-21 00:00:00.000,1
1569,21875,4110,,,9,IN  ,,Cedric,M,Nara,,Australia,Australia,AU,Pacific,2020-01-05 00:00:00.000,2028-03-11 00:00:00.000,0
1570,17104,4111,,,8,IN  ,,Clifford,,Rodriguez,,Germany,Germany,DE,Europe,2019-09-19 00:00:00.000,2025-03-03 00:00:00.000,0
1571,28851,4125,,,1,IN  ,,Miguel,,Mitchell,,Northwest,United States,US,North America,2020-08-16 00:00:00.000,2027-11-01 00:00:00.000,0
1572,13635,4127,,,9,IN  ,,Kurt,D,Deng,,Australia,Australia,AU,Pacific,2019-11-26 00:00:00.000,2025-07-01 00:00:00.000,1
1573,14344,4132,,,9,IN  ,,Kurt,A,Xie,,Australia,Australia,AU,Pacific,2020-07-03 00:00:00.000,2027-10-29 00:00:00.000,1
1574,16422,4137,,,8,IN  ,,Kurt,S,Xu,,Germany,Germany,DE,Europe,2019-04-17 00:00:00.000,2025-08-01 00:00:00.000,0
1575,28672,4142,,,4,IN  ,,Blake,,Johnson,,Southwest,United States,US,North America,2019-06-22 00:00:00.000,2028-01-24 00:00:00.000,1
1576,29421,4143,,,7,IN  ,,Blake,,Williams,,France,France,FR,Europe,2019-12-05 00:00:00.000,2027-06-28 00:00:00.000,0
1577,23563,4164,,,9,IN  ,,Kurt,C,Chavez,,Australia,Australia,AU,Pacific,2019-06-10 00:00:00.000,2028-09-01 00:00:00.000,1
1578,18390,4169,,,6,IN  ,,Blake,,Thompson,,Canada,Canada,CA,North America,2019-10-31 00:00:00.000,2025-01-19 00:00:00.000,0
1579,28060,4176,,,1,IN  ,,Blake,,Rodriguez,,Northwest,United States,US,North America,2019-11-30 00:00:00.000,2028-06-02 00:00:00.000,1
1580,14638,4192,,,1,IN  ,,Blake,D,Scott,,Northwest,United States,US,North America,2020-06-10 00:00:00.000,2026-05-20 00:00:00.000,1
1581,22614,4206,,,10,IN  ,,Tommy,H,Shan,,United Kingdom,United Kingdom,GB,Europe,2019-05-17 00:00:00.000,2029-08-08 00:00:00.000,1
1582,17996,4227,,,7,IN  ,,Cedric,,Raji,,France,France,FR,Europe,2019-07-11 00:00:00.000,2028-04-26 00:00:00.000,1
1583,15988,4239,,,1,IN  ,,Edward,A,Moore,,Northwest,United States,US,North America,2020-01-21 00:00:00.000,2029-12-21 00:00:00.000,0
1584,26328,4241,,,4,IN  ,,Edward,L,Anderson,,Southwest,United States,US,North America,2020-03-21 00:00:00.000,2025-03-06 00:00:00.000,1
1585,15847,4248,,,6,IN  ,,Edward,J,White,,Canada,Canada,CA,North America,2019-03-13 00:00:00.000,2029-03-29 00:00:00.000,0
1586,19215,4265,,,1,IN  ,,Edward,,Hall,,Northwest,United States,US,North America,2020-06-12 00:00:00.000,2025-02-02 00:00:00.000,1
1587,11356,4274,,,9,IN  ,,Terrence,,Carson,,Australia,Australia,AU,Pacific,2020-02-03 00:00:00.000,2026-05-05 00:00:00.000,0
1588,19550,4277,,,4,IN  ,,Lucas,C,Perez,,Southwest,United States,US,North America,2019-08-31 00:00:00.000,2029-04-26 00:00:00.000,0
1589,22948,4280,,,9,IN  ,,Lucas,,Turner,,Australia,Australia,AU,Pacific,2019-12-25 00:00:00.000,2027-10-05 00:00:00.000,1
1590,14731,4301,,,4,IN  ,,Seth,A,Brown,,Southwest,United States,US,North America,2020-04-05 00:00:00.000,2028-11-15 00:00:00.000,0
1591,12178,6536,,,1,IN  ,,Ethan,,Shan,,Northwest,United States,US,North America,2019-10-03 00:00:00.000,2028-10-23 00:00:00.000,1
1592,16428,6544,,,10,IN  ,,Ryan,,Ross,,United Kingdom,United Kingdom,GB,Europe,2020-02-09 00:00:00.000,2027-10-25 00:00:00.000,0
1593,19292,6566,,,7,IN  ,,Micah,,Lin,,France,France,FR,Europe,2019-05-19 00:00:00.000,2025-11-10 00:00:00.000,0
1594,20952,6571,,,10,IN  ,,Micah,A,Ye,,United Kingdom,United Kingdom,GB,Europe,2019-10-10 00:00:00.000,2028-12-09 00:00:00.000,0
1595,15931,6581,,,7,IN  ,,Micah,M,Xu,,France,France,FR,Europe,2019-07-30 00:00:00.000,2028-05-08 00:00:00.000,0
1596,15871,6594,,,1,IN  ,,Ryan,,Jai,,Northwest,United States,US,North America,2020-04-20 00:00:00.000,2027-11-23 00:00:00.000,0
1597,26429,6596,,,9,IN  ,,Reginald,K,Ortega,,Australia,Australia,AU,Pacific,2019-08-13 00:00:00.000,2029-08-18 00:00:00.000,1
1598,23591,6601,,,6,IN  ,,Justin,P,Henderson,,Canada,Canada,CA,North America,2020-03-25 00:00:00.000,2029-04-11 00:00:00.000,1
1599,15501,6619,,,4,IN  ,,Justin,,Simmons,,Southwest,United States,US,North America,2019-07-02 00:00:00.000,2028-11-21 00:00:00.000,0
1600,26322,6633,,,1,IN  ,,Justin,,Zhang,,Northwest,United States,US,North America,2020-09-13 00:00:00.000,2025-01-18 00:00:00.000,1
1601,17733,6635,,,9,IN  ,,Alberto,P,Gill,,Australia,Australia,AU,Pacific,2020-08-08 00:00:00.000,2025-05-23 00:00:00.000,0
1602,26871,6636,,,7,IN  ,,Justin,,Chen,,France,France,FR,Europe,2019-12-13 00:00:00.000,2027-10-17 00:00:00.000,0
1603,18316,6642,,,1,IN  ,,Justin,,Kumar,,Northwest,United States,US,North America,2020-01-03 00:00:00.000,2029-04-26 00:00:00.000,0
1604,14962,6649,,,8,IN  ,,Justin,W,Jai,,Germany,Germany,DE,Europe,2019-03-22 00:00:00.000,2028-06-01 00:00:00.000,0
1605,23937,6659,,,8,IN  ,,Eddie,C,Ruiz,,Germany,Germany,DE,Europe,2019-07-18 00:00:00.000,2026-03-12 00:00:00.000,0
1606,22083,6668,,,4,IN  ,,David,J,Flores,,Southwest,United States,US,North America,2020-04-11 00:00:00.000,2027-09-02 00:00:00.000,1
1607,22047,6673,,,4,IN  ,,David,B,Gonzales,,Southwest,United States,US,North America,2020-03-08 00:00:00.000,2028-02-17 00:00:00.000,1
1608,12091,6676,,,1,IN  ,,Eddie,,Munoz,,Northwest,United States,US,North America,2019-04-29 00:00:00.000,2028-03-27 00:00:00.000,0
1609,23363,6677,,,6,IN  ,,David,,Russell,,Canada,Canada,CA,North America,2020-09-11 00:00:00.000,2029-04-26 00:00:00.000,0
1610,11701,6680,,,4,IN  ,,David,,Hayes,,Southwest,United States,US,North America,2019-12-10 00:00:00.000,2028-09-16 00:00:00.000,1
1611,13742,6695,,,1,IN  ,,Benjamin,,Ross,,Northwest,United States,US,North America,2019-03-21 00:00:00.000,2029-05-11 00:00:00.000,0
1612,29165,6705,,,6,IN  ,,Benjamin,,Perry,,Canada,Canada,CA,North America,2019-05-05 00:00:00.000,2029-12-28 00:00:00.000,0
1613,14625,6717,,,1,IN  ,,Benjamin,I,Simmons,,Northwest,United States,US,North America,2020-04-19 00:00:00.000,2028-03-20 00:00:00.000,1
1614,21576,6720,,,1,IN  ,,Benjamin,,Gonzales,,Northwest,United States,US,North America,2020-03-08 00:00:00.000,2026-07-10 00:00:00.000,0
1615,22522,6733,,,8,IN  ,,Benjamin,C,Hayes,,Germany,Germany,DE,Europe,2020-08-01 00:00:00.000,2029-01-09 00:00:00.000,1
1616,14623,6739,,,4,IN  ,,Benjamin,H,Li,,Southwest,United States,US,North America,2020-03-03 00:00:00.000,2028-11-11 00:00:00.000,1
1617,13577,6741,,,7,IN  ,,Theodore,,Torres,,France,France,FR,Europe,2020-07-03 00:00:00.000,2025-12-14 00:00:00.000,0
1618,23566,6746,,,6,IN  ,,Benjamin,,Shan,,Canada,Canada,CA,North America,2020-02-19 00:00:00.000,2028-04-01 00:00:00.000,1
1619,17794,6770,,,10,IN  ,,Theodore,,Rowe,,United Kingdom,United Kingdom,GB,Europe,2019-05-21 00:00:00.000,2028-08-31 00:00:00.000,0
1620,29151,6784,,,4,IN  ,,Caroline,,Long,,Southwest,United States,US,North America,2019-12-31 00:00:00.000,2029-11-24 00:00:00.000,0
1621,29136,6799,,,4,IN  ,,Caroline,L,Bryant,,Southwest,United States,US,North America,2020-02-27 00:00:00.000,2027-12-16 00:00:00.000,1
1622,25557,6802,,,9,IN  ,,Tyrone,K,Navarro,,Australia,Australia,AU,Pacific,2020-01-07 00:00:00.000,2029-06-07 00:00:00.000,1
1623,28250,6805,,,4,IN  ,,Tyrone,L,Dominguez,,Southwest,United States,US,North America,2019-02-18 00:00:00.000,2029-04-09 00:00:00.000,1
1624,12631,6810,,,7,IN  ,,Clarence,H,Gao,,France,France,FR,Europe,2020-05-31 00:00:00.000,2029-03-26 00:00:00.000,1
1625,15547,6812,,,4,IN  ,,Cassidy,,Wood,,Southwest,United States,US,North America,2019-03-05 00:00:00.000,2027-12-13 00:00:00.000,0
1626,11360,6819,,,9,IN  ,,Tyrone,,Serrano,,Australia,Australia,AU,Pacific,2020-01-15 00:00:00.000,2026-04-04 00:00:00.000,0
1627,26144,6845,,,9,IN  ,,Cassidy,N,Russell,,Australia,Australia,AU,Pacific,2019-11-07 00:00:00.000,2029-05-04 00:00:00.000,1
1628,25015,9093,,,4,IN  ,,Jacqueline,S,Rogers,,Southwest,United States,US,North America,2019-05-04 00:00:00.000,2029-03-07 00:00:00.000,1
1629,27437,9105,,,6,IN  ,,Gabriella,A,Reed,,Canada,Canada,CA,North America,2020-08-14 00:00:00.000,2028-11-03 00:00:00.000,1
1630,12170,9110,,,4,IN  ,,Sara,T,Reed,,Southwest,United States,US,North America,2019-02-09 00:00:00.000,2027-07-23 00:00:00.000,0
1631,11913,1700,,,9,IN  ,Ms.,Rebecca,A.,Robinson,,Australia,Australia,AU,Pacific,2019-09-20 00:00:00.000,2025-03-03 00:00:00.000,1
1632,11964,1719,,,9,IN  ,Ms.,Sharon,,Salavaria,,Australia,Australia,AU,Pacific,2019-05-24 00:00:00.000,2028-05-12 00:00:00.000,0
1633,13228,1725,,,4,IN  ,Mr.,Thomas,T.,Sanchez,,Southwest,United States,US,North America,2019-11-30 00:00:00.000,2025-10-04 00:00:00.000,0
1634,14207,1730,,,8,IN  ,Sr.,José,E,Saraiva,,Germany,Germany,DE,Europe,2019-08-15 00:00:00.000,2027-06-03 00:00:00.000,1
1635,15789,1736,,,9,IN  ,Mr.,Steve,,Schmidt,,Australia,Australia,AU,Pacific,2020-07-14 00:00:00.000,2026-02-12 00:00:00.000,1
1636,15807,1737,,,9,IN  ,Mr.,Scot,,Schulte,,Australia,Australia,AU,Pacific,2019-07-09 00:00:00.000,2028-09-17 00:00:00.000,0
1637,16603,1740,,,8,IN  ,Mr.,Scott,,Seely,,Germany,Germany,DE,Europe,2019-10-31 00:00:00.000,2026-05-21 00:00:00.000,0
1638,26869,1758,,,10,IN  ,Ms.,Anne,R.,Sims,,United Kingdom,United Kingdom,GB,Europe,2019-08-29 00:00:00.000,2025-01-09 00:00:00.000,0
1639,27858,1762,,,8,IN  ,Mr.,Anders,B,Skjønaa,,Germany,Germany,DE,Europe,2019-01-15 00:00:00.000,2028-06-19 00:00:00.000,1
1640,27972,1766,,,9,IN  ,Mr.,Leonard,J.,Smith,,Australia,Australia,AU,Pacific,2020-09-07 00:00:00.000,2029-02-10 00:00:00.000,1
1641,28584,1769,,,4,IN  ,Mr.,Rolando,T.,Smith,,Southwest,United States,US,North America,2020-08-04 00:00:00.000,2025-12-01 00:00:00.000,0
1642,28875,1771,,,7,IN  ,Ms.,Denise,,Smith,,France,France,FR,Europe,2019-11-09 00:00:00.000,2025-12-25 00:00:00.000,1
1643,29489,301,302,281,4,SC  ,Ms.,Frances,B.,Adams,Area Bike Accessories,Southwest,United States,US,North America,2020-02-05 00:00:00.000,2025-06-10 00:00:00.000,1
1644,485,,306,275,5,,,,,,Clamps & Brackets Co.,Southeast,United States,US,North America,2019-11-24 00:00:00.000,2028-06-05 00:00:00.000,1
1645,29492,307,308,277,3,SC  ,Mr.,Jay,,Adams,Valley Bicycle Specialists,Central,United States,US,North America,2019-08-26 00:00:00.000,2025-03-12 00:00:00.000,0
1646,548,,310,279,5,,,,,,New Bikes Company,Southeast,United States,US,North America,2019-09-14 00:00:00.000,2029-11-11 00:00:00.000,1
1647,29498,319,320,275,2,SC  ,Ms.,Kim,,Akers,Metropolitan Sales and Rental,Northeast,United States,US,North America,2019-02-09 00:00:00.000,2028-08-25 00:00:00.000,1
1648,560,,330,283,1,,,,,,Major Sport Suppliers,Northwest,United States,US,North America,2019-11-30 00:00:00.000,2029-05-01 00:00:00.000,1
1649,29504,333,334,279,5,SC  ,Mr.,J. Phillip,L.,Alexander,Global Plaza,Southeast,United States,US,North America,2019-01-18 00:00:00.000,2029-12-18 00:00:00.000,0
1650,29510,345,346,282,6,SC  ,Mr.,Cecil,J.,Allison,Designated Distributors,Canada,Canada,CA,North America,2019-02-02 00:00:00.000,2027-09-30 00:00:00.000,1
1651,29512,349,350,286,9,SC  ,Ms.,Sandra,J.,Altamirano,Twin Cycles,Australia,Australia,AU,Pacific,2020-02-16 00:00:00.000,2026-07-26 00:00:00.000,1
1652,29513,351,352,279,5,SC  ,Ms.,Selena,R.,Alvarado,Tiny Bike Boutique,Southeast,United States,US,North America,2020-02-24 00:00:00.000,2027-08-17 00:00:00.000,0
1653,309,,372,277,4,,,,,,The Gear Store,Southwest,United States,US,North America,2020-07-29 00:00:00.000,2026-02-13 00:00:00.000,1
1654,29534,393,394,279,5,SC  ,Ms.,Jennifer,B.,Bales,Blue-Ribbon Bike Company,Southeast,United States,US,North America,2020-07-20 00:00:00.000,2025-12-05 00:00:00.000,0
1655,29535,397,398,277,4,SC  ,Mr.,Wayne,N.,Banack,Grand Bicycle Stores,Southwest,United States,US,North America,2019-07-26 00:00:00.000,2025-01-11 00:00:00.000,0
1656,291,,398,277,4,,,,,,Grand Bicycle Stores,Southwest,United States,US,North America,2019-04-06 00:00:00.000,2029-03-14 00:00:00.000,1
1657,210,,412,278,6,,,,,,Gasless Cycle Shop,Canada,Canada,CA,North America,2020-06-19 00:00:00.000,2025-12-10 00:00:00.000,1
1658,140,,416,288,8,,,,,,Teen Discount Store,Germany,Germany,DE,Europe,2019-03-30 00:00:00.000,2027-11-25 00:00:00.000,1
1659,29542,419,420,288,8,SC  ,Mr.,David,M.,Bartness,Capital Riding Supplies,Germany,Germany,DE,Europe,2019-12-21 00:00:00.000,2026-04-16 00:00:00.000,1
1660,29553,449,450,277,4,SC  ,Ms.,Edna,J.,Benson,Unsurpassed Bikes,Southwest,United States,US,North America,2019-09-07 00:00:00.000,2028-06-05 00:00:00.000,1
1661,29561,475,476,279,5,SC  ,,John,,Berry,Industrial Supplies,Southeast,United States,US,North America,2019-03-28 00:00:00.000,2029-04-26 00:00:00.000,0
1662,611,,480,279,5,,,,,,Front Runner Bikes,Southeast,United States,US,North America,2020-07-26 00:00:00.000,2026-07-22 00:00:00.000,1
1663,29564,481,482,290,7,SC  ,Ms.,Mary,B.,Billstrom,Favorite Toy Distributor,France,France,FR,Europe,2019-03-17 00:00:00.000,2029-09-06 00:00:00.000,0
1664,29567,489,490,282,6,SC  ,Ms.,Jackie,E.,Blackwell,Commuter Bicycle Store,Canada,Canada,CA,North America,2019-09-05 00:00:00.000,2028-02-28 00:00:00.000,0
1665,292,,496,277,4,,,,,,Grease and Oil Products Company,Southwest,United States,US,North America,2020-09-05 00:00:00.000,2029-11-21 00:00:00.000,1
1666,289,,498,280,1,,,,,,Moderately-Priced Bikes Store,Northwest,United States,US,North America,2019-03-06 00:00:00.000,2025-12-26 00:00:00.000,1
1667,29575,507,508,290,7,SC  ,Ms.,Stephanie,,Bourne,Atypical Bike Company,France,France,FR,Europe,2020-01-01 00:00:00.000,2028-05-25 00:00:00.000,1
1668,156,,512,278,6,,,,,,Metal Processing Company,Canada,Canada,CA,North America,2019-07-05 00:00:00.000,2026-05-23 00:00:00.000,1
1669,29579,515,516,281,3,SC  ,Mr.,Cornelius,L.,Brandon,Initial Bike Company,Central,United States,US,North America,2019-08-19 00:00:00.000,2026-01-15 00:00:00.000,0
1670,29583,523,524,277,3,SC  ,Mr.,Alan,,Brewer,Lots of Bikes Storehouse,Central,United States,US,North America,2020-03-09 00:00:00.000,2025-08-25 00:00:00.000,1
1671,148,,524,277,3,,,,,,Lots of Bikes Storehouse,Central,United States,US,North America,2019-05-27 00:00:00.000,2029-04-13 00:00:00.000,1
1672,29587,533,534,289,10,SC  ,Mr.,John,R.,Brooks,Prosperous Tours,United Kingdom,United Kingdom,GB,Europe,2019-10-22 00:00:00.000,2025-03-07 00:00:00.000,0
1673,29592,543,544,275,2,SC  ,Mr.,Kevin,F.,Browne,Painters Bicycle Specialists,Northeast,United States,US,North America,2020-04-16 00:00:00.000,2029-09-11 00:00:00.000,1
1674,29595,549,550,286,9,SC  ,Ms.,Bridget,E.,Browqett,Helmets and Cycles,Australia,Australia,AU,Pacific,2020-08-26 00:00:00.000,2027-09-26 00:00:00.000,1
1675,83,,552,282,6,,,,,,Requisite Part Supply,Canada,Canada,CA,North America,2019-08-28 00:00:00.000,2027-12-18 00:00:00.000,1
1676,347,,572,281,4,,,,,,Bike Universe,Southwest,United States,US,North America,2019-03-14 00:00:00.000,2029-07-25 00:00:00.000,1
1677,29608,579,580,282,6,SC  ,Mr.,Timothy,B.,Burnett,Farthest Bike Store,Canada,Canada,CA,North America,2020-05-22 00:00:00.000,2025-07-20 00:00:00.000,0
1678,350,,610,279,5,,,,,,Mountain Emporium,Southeast,United States,US,North America,2020-10-22 00:00:00.000,2029-02-22 00:00:00.000,1
1679,272,,612,283,1,,,,,,Metro Cycle Shop,Northwest,United States,US,North America,2019-04-24 00:00:00.000,2026-10-06 00:00:00.000,1
1680,29635,637,638,277,3,SC  ,Mr.,Rob,,Caron,Responsible Bike Dealers,Central,United States,US,North America,2020-07-18 00:00:00.000,2026-01-13 00:00:00.000,1
1681,695,,638,277,3,,,,,,Responsible Bike Dealers,Central,United States,US,North America,2019-06-16 00:00:00.000,2029-08-03 00:00:00.000,1
1682,3,,642,277,4,,,,,,Advanced Bike Components,Southwest,United States,US,North America,2019-05-27 00:00:00.000,2028-10-10 00:00:00.000,1
1683,588,,668,278,6,,,,,,General Cycle Storehouse,Canada,Canada,CA,North America,2020-04-01 00:00:00.000,2028-05-20 00:00:00.000,1
1684,423,,698,279,5,,,,,,Bike Rims Company,Southeast,United States,US,North America,2020-09-12 00:00:00.000,2029-11-22 00:00:00.000,1
1685,29661,697,698,279,5,SC  ,Mr.,Charles,M.,Christensen,Bike Rims Company,Southeast,United States,US,North America,2019-05-03 00:00:00.000,2028-06-04 00:00:00.000,0
1686,147,,702,277,3,,,,,,Local Hardware Factory,Central,United States,US,North America,2020-03-20 00:00:00.000,2026-04-05 00:00:00.000,1
1687,29671,719,720,278,6,SC  ,Mr.,Pat,,Coleman,Machines & Cycles Store,Canada,Canada,CA,North America,2019-05-24 00:00:00.000,2027-06-17 00:00:00.000,1
1688,377,,746,275,3,,,,,,Grand Sport Boutique,Central,United States,US,North America,2020-03-23 00:00:00.000,2028-07-21 00:00:00.000,1
1689,29692,767,768,282,6,SC  ,Mr.,Thierry,,D'Hers,Citywide Service and Repair,Canada,Canada,CA,North America,2020-08-10 00:00:00.000,2027-09-18 00:00:00.000,1
1690,69,,784,286,9,,,,,,Online Bike Catalog,Australia,Australia,AU,Pacific,2020-04-10 00:00:00.000,2029-02-01 00:00:00.000,1
1691,29704,791,792,279,5,SC  ,Mr.,Shawn,R.,Demicell,Rally Day Mall,Southeast,United States,US,North America,2020-10-07 00:00:00.000,2026-06-11 00:00:00.000,1
1692,29706,795,796,286,9,SC  ,Mr.,Bruno,,Deniut,Rich Department Store,Australia,Australia,AU,Pacific,2020-02-24 00:00:00.000,2029-05-15 00:00:00.000,0
1693,169,,804,281,1,,,,,,Downtown Hotel,Northwest,United States,US,North America,2019-01-27 00:00:00.000,2028-12-28 00:00:00.000,1
1694,170,,814,279,5,,,,,,Excellent Riding Supplies,Southeast,United States,US,North America,2020-01-03 00:00:00.000,2026-06-18 00:00:00.000,1
1695,29720,823,824,281,1,SC  ,Mr.,Gerald,M.,Drury,Utilitarian Sporting Goods,Northwest,United States,US,North America,2020-01-08 00:00:00.000,2026-06-04 00:00:00.000,0
1696,29725,833,834,288,8,SC  ,Ms.,Tish,R.,Duff,Functional Store South,Germany,Germany,DE,Europe,2019-10-28 00:00:00.000,2028-07-04 00:00:00.000,1
1697,439,,850,281,4,,,,,,Regional Manufacturing,Southwest,United States,US,North America,2019-10-01 00:00:00.000,2029-11-23 00:00:00.000,1
1698,29740,863,864,282,6,SC  ,Ms.,Martha,R.,Espinoza,Price-Cutter Discount Bikes,Canada,Canada,CA,North America,2019-11-01 00:00:00.000,2029-06-08 00:00:00.000,1
1699,463,,866,290,7,,,,,,Brand New Bikes,France,France,FR,Europe,2019-02-23 00:00:00.000,2027-09-02 00:00:00.000,1
1700,575,,878,275,2,,,,,,Bicycle Outfitters,Northeast,United States,US,North America,2019-01-11 00:00:00.000,2027-09-14 00:00:00.000,1
1701,29758,901,902,277,4,SC  ,Ms.,Dorothy,J.,Fox,Cash & Carry Bikes,Southwest,United States,US,North America,2019-08-03 00:00:00.000,2027-04-10 00:00:00.000,1
1702,29760,905,906,286,9,SC  ,Mr.,John,,Fredericksen,Fitness Bike Accessories,Australia,Australia,AU,Pacific,2019-01-27 00:00:00.000,2029-01-31 00:00:00.000,0
1703,483,,906,286,9,,,,,,Fitness Bike Accessories,Australia,Australia,AU,Pacific,2019-05-05 00:00:00.000,2026-05-06 00:00:00.000,1
1704,471,,914,277,4,,,,,,Social Activities Club,Southwest,United States,US,North America,2019-10-14 00:00:00.000,2025-10-11 00:00:00.000,1
1705,29767,921,922,279,5,SC  ,Ms.,Aldeen,J.,Gallagher,Parts Shop,Southeast,United States,US,North America,2020-02-10 00:00:00.000,2027-08-30 00:00:00.000,1
1706,453,,926,277,3,,,,,,Unique Bikes,Central,United States,US,North America,2020-02-13 00:00:00.000,2025-04-24 00:00:00.000,1
1707,7,,930,281,1,,,,,,Associated Bikes,Northwest,United States,US,North America,2019-09-22 00:00:00.000,2028-12-10 00:00:00.000,1
1708,29774,935,936,277,4,SC  ,Mr.,Darren,,Gehring,Journey Sporting Goods,Southwest,United States,US,North America,2019-03-11 00:00:00.000,2027-10-29 00:00:00.000,0
1709,29777,941,942,290,7,SC  ,Mr.,Tom,,Getzinger,Wheels Inc.,France,France,FR,Europe,2020-06-25 00:00:00.000,2027-07-01 00:00:00.000,1
1710,31,,942,290,7,,,,,,Wheels Inc.,France,France,FR,Europe,2019-05-23 00:00:00.000,2026-08-19 00:00:00.000,1
1711,29781,949,950,281,4,SC  ,Mr.,Guy,,Gilbert,The Bicycle Accessories Company,Southwest,United States,US,North America,2019-01-31 00:00:00.000,2025-05-29 00:00:00.000,1
1712,277,,950,281,4,,,,,,The Bicycle Accessories Company,Southwest,United States,US,North America,2019-04-14 00:00:00.000,2026-01-17 00:00:00.000,1
1713,535,,962,290,7,,,,,,Spa and Exercise Outfitters,France,France,FR,Europe,2020-03-27 00:00:00.000,2027-07-30 00:00:00.000,1
1714,133,,978,281,4,,,,,,Commercial Sporting Goods,Southwest,United States,US,North America,2019-11-23 00:00:00.000,2026-11-12 00:00:00.000,1
1715,136,,980,282,6,,,,,,Wholesale Parts,Canada,Canada,CA,North America,2020-02-01 00:00:00.000,2029-11-12 00:00:00.000,1
